date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:17:24	114852/114852	---M-Z	200	added ('OK')	text/html	etag:%221c0a4-62cfb2446b8b9-gzip%22	https://techzaa.in/oreal/ui-offcanvas.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-offcanvas.html	(from https://techzaa.in/oreal/)
19:17:25	92660/92660	---M-Z	200	added ('OK')	text/html	etag:%22169f4-62cfb2446c859-gzip%22	https://techzaa.in/oreal/ui-pagination.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-pagination.html	(from https://techzaa.in/oreal/)
19:17:26	82726/82726	---M-Z	200	added ('OK')	text/html	etag:%2214326-62cfb2446c859-gzip%22	https://techzaa.in/oreal/ui-placeholders.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-placeholders.html	(from https://techzaa.in/oreal/)
19:17:27	86030/86030	---M-Z	200	added ('OK')	text/html	etag:%221500e-62cfb2446c859-gzip%22	https://techzaa.in/oreal/ui-popovers.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-popovers.html	(from https://techzaa.in/oreal/)
19:17:28	87735/87735	---M-Z	200	added ('OK')	text/html	etag:%22156b7-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-progress.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-progress.html	(from https://techzaa.in/oreal/)
19:17:29	73784/73784	---M-Z	200	added ('OK')	text/html	etag:%2212038-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-scrollspy.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-scrollspy.html	(from https://techzaa.in/oreal/)
19:17:30	97336/97336	---M-Z	200	added ('OK')	text/html	etag:%2217c38-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-spinners.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-spinners.html	(from https://techzaa.in/oreal/)
19:17:31	109150/109150	---M-Z	200	added ('OK')	text/html	etag:%221aa5e-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-toasts.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-toasts.html	(from https://techzaa.in/oreal/)
19:17:32	74202/74202	---M-Z	200	added ('OK')	text/html	etag:%22121da-62cfb2446d7f9-gzip%22	https://techzaa.in/oreal/ui-tooltips.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/ui-tooltips.html	(from https://techzaa.in/oreal/)
19:17:33	95665/95665	---M-Z	200	added ('OK')	text/html	etag:%22175b1-62cfb244560f7-gzip%22	https://techzaa.in/oreal/extended-ratings.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/extended-ratings.html	(from https://techzaa.in/oreal/)
19:17:34	102664/102664	---M-Z	200	added ('OK')	text/html	etag:%2219108-62cfb244560f7-gzip%22	https://techzaa.in/oreal/extended-sweetalert.html	/home/maquiz/New_Templates/real_estate/techzaa.in/oreal/extended-sweetalert.html	(from https://techzaa.in/oreal/)
